thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
0.5,1850,201.01,sand,"1850.0, 74749287.2, 161956788.9, 28.0, 0.1, 101325.0, 0.5, 25.0",,
2.5,1850,216.06,sand,"1850.0, 86361558.7, 187116710.4, 30.0, 0.1, 101325.0, 0.5, 27.0",,
1.5,1700,160.3,silt,,"43683353.0, 436833.5, 0.2, 0.2",
1.5,1700,170.9,silt,,"49651577.0, 496515.8, 0.2, 0.2",
1.5,1700,184.58,silt,,"57918619.9, 579186.2, 0.2, 0.2",
1.5,1850,205.18,silt,,"77882839.9, 778828.4, 0.2, 0.2",
1.5,1850,203.49,silt,,"76605133.2, 766051.3, 0.2, 0.2",
1.5,1850,208.49,silt,,"80415948.2, 804159.5, 0.2, 0.2",
3.0,1700,165.78,silt,,"46721114.3, 467211.1, 0.2, 0.2",
1.5,1700,192.62,silt,,"63074189.5, 630741.9, 0.2, 0.2",
1.5,1700,188.7,silt,,"60533073.0, 605330.7, 0.2, 0.2",
1.5,1700,192.62,silt,,"63074189.5, 630741.9, 0.2, 0.2",
1.5,1850,201.76,silt,,"75308130.6, 753081.3, 0.2, 0.2",
1.5,1700,194.53,silt,,"64331265.5, 643312.7, 0.2, 0.2",
1.5,1700,190.68,silt,,"61810066.1, 618100.7, 0.2, 0.2",
1.5,1700,192.62,silt,,"63074189.5, 630741.9, 0.2, 0.2",
1.5,1700,196.39,silt,,"65567354.6, 655673.5, 0.2, 0.2",
1.5,1700,192.62,silt,,"63074189.5, 630741.9, 0.2, 0.2",
1.5,1700,188.7,silt,,"60533073.0, 605330.7, 0.2, 0.2",
1.5,1700,180.27,silt,,"55245363.9, 552453.6, 0.2, 0.2",
1.5,1700,192.62,silt,,"63074189.5, 630741.9, 0.2, 0.2",
2.0,1850,283.2,silt,,"148374144.0, 1483741.4, 0.2, 0.2",
