thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
3.0,1700,163.99,clay,,,"7395.8, 0.85, 0.18, 0.036, 1.0"
1.5,1700,173.44,clay,,,"18489.4, 0.85, 0.18, 0.036, 1.0"
1.5,1700,181.56,clay,,,"25885.2, 0.85, 0.18, 0.036, 1.0"
1.5,1700,195.16,clay,,,"33280.9, 0.85, 0.18, 0.036, 1.0"
1.5,1850,228.51,clay,,,"49393.1, 0.60, 0.12, 0.024, 1.0"
1.5,1850,224.59,clay,,,"58373.7, 0.60, 0.12, 0.024, 1.0"
3.0,1850,228.51,clay,,,"71844.5, 0.60, 0.12, 0.024, 1.0"
1.5,1850,206.4,clay,,,"85315.4, 0.60, 0.12, 0.024, 1.0"
3.0,1850,211.4,clay,,,"98786.2, 0.60, 0.12, 0.024, 1.0"
1.5,1850,220.45,clay,,,"112257.1, 0.60, 0.12, 0.024, 1.0"
1.5,1850,224.59,clay,,,"121237.6, 0.60, 0.12, 0.024, 1.0"
3.0,1850,201.01,clay,,,"134708.5, 0.60, 0.12, 0.024, 1.0"
1.5,1700,195.16,clay,,,"122030.0, 0.85, 0.18, 0.036, 1.0"
0.5,1700,194.53,clay,,,"126960.5, 0.85, 0.18, 0.036, 1.0"
2.5,1700,194.53,silt,,"64331265.5, 643312.7, 0.2, 0.2",
1.5,1700,180.27,silt,,"55245363.9, 552453.6, 0.2, 0.2",
1.5,1700,184.58,silt,,"57918619.9, 579186.2, 0.2, 0.2",
3.5,1700,180.27,silt,,"55245363.9, 552453.6, 0.2, 0.2",
