thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
1.0,1969.4,152.57,sand,"1969.4, 45843188.9, 99326909.4, 28.0, 0.1, 101325.0, 0.5, 25.0",,
0.7,1969.4,92.0,sand,"1969.4, 16669101.2, 36116385.9, 28.0, 0.1, 101325.0, 0.5, 25.0",,
0.3,1969.4,195.16,sand,"1969.4, 75009824.1, 162521285.5, 28.0, 0.1, 101325.0, 0.5, 25.0",,
0.5,1969.4,294.0,sand,"1969.4, 170228075.3, 368827496.5, 28.0, 0.1, 101325.0, 0.5, 25.0",,
0.5,1969.4,160.3,silt,,"50606182.0, 506061.8, 0.2, 0.2",
0.45,1969.4,294.0,sand,"1969.4, 170228075.3, 368827496.5, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.45,1969.4,294.0,silt,,"170228075.3, 1702280.8, 0.2, 0.2",
0.1,1969.4,274.18,sand,"1969.4, 148049884.2, 320774749.2, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.4,1955.9,294.0,sand,"1955.9, 169058647.1, 366293735.3, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.6,1955.9,284.67,sand,"1955.9, 158498855.6, 343414187.2, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.0,1955.9,295.9,sand,"1955.9, 171250819.6, 371043442.4, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.5,1955.9,625.0,sand,"1955.9, 764016544.1, 1655369178.9, 40.0, 0.1, 101325.0, 0.5, 37.0",,
0.5,1955.9,323.61,sand,"1955.9, 204826712.8, 443791211.0, 40.0, 0.1, 101325.0, 0.5, 37.0",,
0.2,1955.9,625.0,sand,"1955.9, 764016544.1, 1655369178.9, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.8,1955.9,254.39,sand,"1955.9, 126573502.8, 274242589.4, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.9,1955.9,625.0,sand,"1955.9, 764016544.1, 1655369178.9, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.1,1955.9,264.84,clay,,,"60258.9, 0.54, 0.12, 0.024, 1.0"
1.0,1955.9,239.21,clay,,,"63961.9, 0.54, 0.12, 0.024, 1.0"
0.8,1955.9,625.0,clay,,,"70021.5, 0.54, 0.12, 0.024, 1.0"
0.2,1955.9,267.27,sand,"1955.9, 139715038.8, 302715917.3, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1948.2,625.0,sand,"1948.2, 761029411.8, 1648897058.8, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.5,1948.2,276.38,sand,"1948.2, 148817714.9, 322438382.3, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.5,1948.2,172.0,sand,"1948.2, 57636592.9, 124879284.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1948.2,245.62,sand,"1948.2, 117535446.3, 254660133.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1948.2,172.0,sand,"1948.2, 57636592.9, 124879284.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1948.2,254.39,sand,"1948.2, 126078628.9, 273170362.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,1991.2,276.38,sand,"1991.2, 152097815.5, 329545267.0, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.5,1991.2,172.0,sand,"1991.2, 58906964.7, 127631756.9, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1991.2,267.27,sand,"1991.2, 142236212.4, 308178460.2, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1991.2,307.0,sand,"1991.2, 187666391.2, 406610514.2, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.5,1991.2,276.38,sand,"1991.2, 152097815.5, 329545267.0, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.5,1949.4,307.0,sand,"1949.4, 183730109.4, 398081903.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1949.4,264.84,sand,"1949.4, 136732181.0, 296253058.8, 32.0, 0.1, 101325.0, 0.5, 29.0",,
