thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
1.0,1956.5,216.06,sand,"1956.5, 91331810.5, 197885589.5, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1956.5,200.0,sand,"1956.5, 78258823.5, 169560784.3, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1956.5,254.39,sand,"1956.5, 126611570.0, 274325068.3, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2030.0,329.28,sand,"2030.0, 220103396.4, 476890692.1, 40.0, 0.1, 101325.0, 0.5, 37.0",,
1.0,2030.0,271.94,sand,"2030.0, 150121268.1, 325262747.6, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.5,2030.0,182.0,sand,"2030.0, 67241720.0, 145690393.3, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,2030.0,224.59,sand,"2030.0, 102394556.2, 221854871.9, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2030.0,235.8,sand,"2030.0, 112871329.2, 244554546.6, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2030.0,232.24,sand,"2030.0, 109488897.7, 237225945.1, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2030.0,228.51,sand,"2030.0, 106000144.8, 229666980.4, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2007.1,201.01,sand,"2007.1, 81095252.1, 175706379.6, 28.0, 0.1, 101325.0, 0.5, 25.0",,
1.0,2007.1,211.4,sand,"2007.1, 89695378.5, 194339986.8, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2007.1,271.94,sand,"2007.1, 148424736.8, 321586929.8, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.5,2010.6,160.0,silt,,"51471058.8, 514710.6, 0.2, 0.2",
0.5,2010.6,235.8,sand,"2010.6, 111792003.2, 242216007.0, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2010.6,206.4,sand,"2010.6, 85652989.0, 185581476.1, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2010.6,239.21,sand,"2010.6, 115048722.1, 249272231.2, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2010.6,196.39,silt,,"77546442.2, 775464.4, 0.2, 0.2",
1.0,2010.0,175.72,silt,,"62063812.0, 620638.1, 0.2, 0.2",
1.0,2010.0,154.38,silt,,"47904700.6, 479047.0, 0.2, 0.2",
1.0,2005.9,160.3,silt,,"51543333.5, 515433.3, 0.2, 0.2",
1.0,2005.9,206.85,silt,,"85825532.8, 858255.3, 0.2, 0.2",
0.5,2005.9,200.0,silt,,"80235294.1, 802352.9, 0.2, 0.2",
2.5,2023.5,165.78,silt,,"55612675.8, 556126.8, 0.2, 0.2",
1.0,2023.5,196.39,silt,,"78045570.8, 780455.7, 0.2, 0.2",
1.0,2023.5,211.4,sand,"2023.5, 90431448.5, 195934805.0, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2023.5,232.24,sand,"2023.5, 109139903.8, 236469791.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
2.0,2000.0,196.39,silt,,"77138064.2, 771380.6, 0.2, 0.2",
1.0,2012.9,210.1,silt,,"88855269.5, 888552.7, 0.2, 0.2",
1.0,2012.9,200.01,silt,,"80525699.0, 805257.0, 0.2, 0.2",
1.01,2012.9,184.58,silt,,"68580455.8, 685804.6, 0.2, 0.2",
