thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
1.5,1700,160.3,silt,,"43683353.0, 436833.5, 0.2, 0.2",
10.5,1850,277.15,silt,,"142102426.6, 1421024.3, 0.2, 0.2",
1.5,1850,275.37,silt,,"140282978.3, 1402829.8, 0.2, 0.2",
1.95,1850,269.87,silt,,"134735161.3, 1347351.6, 0.2, 0.2",
