thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
1.5,1547.1,220.0,silt,,"74877647.1, 748776.5, 0.2, 0.2",
0.5,1547.1,290.45,sand,"1547.1, 130511742.7, 282775442.5, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.0,1547.1,292.3,sand,"1547.1, 132179607.5, 286389149.5, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.0,1547.1,259.77,sand,"1547.1, 104396230.1, 226191831.8, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1547.1,220.0,sand,"1547.1, 74877647.1, 162234902.0, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1547.1,220.45,sand,"1547.1, 75184278.0, 162899269.0, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1523.5,168.0,clay,,,"19359.5, 0.43, 0.18, 0.036, 1.0"
0.5,1523.5,301.07,clay,,,"21203.2, 0.43, 0.12, 0.024, 1.0"
0.5,2047.1,168.0,clay,,,"46094.0, 0.56, 0.18, 0.036, 1.0"
0.5,2047.1,211.4,sand,"2047.1, 91482976.9, 198213116.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1900.0,168.0,clay,,,"45959.4, 0.53, 0.18, 0.036, 1.0"
0.1,1900.0,319.47,sand,"1900.0, 193916053.7, 420151449.7, 40.0, 0.1, 101325.0, 0.5, 37.0",,
0.55,1570.6,168.0,sand,"1570.6, 44328282.4, 96044611.8, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.85,1570.6,245.62,sand,"1570.6, 94752307.3, 205296665.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.5,1952.9,278.0,sand,"1952.9, 150931105.9, 327017396.1, 36.0, 0.1, 101325.0, 0.5, 33.0",,
0.5,1952.9,278.52,sand,"1952.9, 151496268.3, 328241914.7, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.0,2100.0,278.0,sand,"2100.0, 162296400.0, 351642200.0, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,2100.0,254.39,sand,"2100.0, 135899971.4, 294449938.1, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.0,1970.6,278.0,sand,"1970.6, 152294941.2, 329972372.5, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.0,1970.6,284.67,sand,"1970.6, 159690576.4, 345996248.8, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.0,1970.6,278.0,sand,"1970.6, 152294941.2, 329972372.5, 40.0, 0.1, 101325.0, 0.5, 37.0",,
1.0,1970.6,310.68,sand,"1970.6, 190205240.6, 412111354.7, 40.0, 0.1, 101325.0, 0.5, 37.0",,
1.0,1952.9,278.0,sand,"1952.9, 150931105.9, 327017396.1, 40.0, 0.1, 101325.0, 0.5, 37.0",,
1.0,1952.9,326.29,sand,"1952.9, 207920202.8, 450493772.8, 40.0, 0.1, 101325.0, 0.5, 37.0",,
4.5,1958.8,344.0,sand,"1958.8, 231799341.2, 502231905.9, 40.0, 0.1, 101325.0, 0.5, 37.0",,
1.5,1970.6,344.0,silt,,"233191529.4, 2331915.3, 0.2, 0.2",
7.0,1970.6,344.0,sand,"1970.6, 233191529.4, 505248313.7, 40.0, 0.1, 101325.0, 0.5, 37.0",,
