thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
1.5,1700,152.57,sand,"1700.0, 39571928.3, 85739178.0, 28.0, 0.1, 101325.0, 0.5, 25.0",,
3.0,1700,173.44,sand,"1700.0, 51138437.1, 110799947.1, 28.0, 0.1, 101325.0, 0.5, 25.0",,
1.5,1700,188.72,sand,"1700.0, 60545905.3, 131182794.8, 28.0, 0.1, 101325.0, 0.5, 25.0",,
1.5,1850,224.59,sand,"1850.0, 93315236.0, 202183011.3, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.6,1700,175.72,sand,"1700.0, 52491781.3, 113732192.8, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.9,1700,175.72,silt,,"52491781.3, 524917.8, 0.2, 0.2",
1.5,1700,180.27,silt,,"55245363.9, 552453.6, 0.2, 0.2",
1.5,1700,175.72,silt,,"52491781.3, 524917.8, 0.2, 0.2",
3.0,1700,184.58,silt,,"57918619.9, 579186.2, 0.2, 0.2",
1.5,1700,192.62,silt,,"63074189.5, 630741.9, 0.2, 0.2",
1.5,1850,210.1,silt,,"81662718.5, 816627.2, 0.2, 0.2",
2.0,1850,222.13,silt,,"91282213.3, 912822.1, 0.2, 0.2",
