thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
1.5,1700,163.99,clay,,,"3697.9, 0.85, 0.18, 0.036, 1.0"
3.0,1700,195.16,clay,,,"14791.5, 0.85, 0.18, 0.036, 1.0"
1.5,1850,201.01,clay,,,"31432.0, 0.60, 0.12, 0.024, 1.0"
6.0,1850,206.4,clay,,,"53883.4, 0.60, 0.12, 0.024, 1.0"
