thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
1.5,1850,228.51,sand,"1850.0, 96601117.2, 209302420.6, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.5,1850,203.31,silt,,"76469668.8, 764696.7, 0.2, 0.2",
1.5,1850,213.04,silt,,"83964177.0, 839641.8, 0.2, 0.2",
1.5,1850,254.39,clay,,,"31432.0, 0.60, 0.12, 0.024, 1.0"
1.5,1850,262.34,clay,,,"40412.5, 0.60, 0.12, 0.024, 1.0"
1.5,1850,271.94,clay,,,"49393.1, 0.60, 0.12, 0.024, 1.0"
1.5,1850,267.27,clay,,,"58373.7, 0.60, 0.12, 0.024, 1.0"
1.5,1850,280.61,clay,,,"67354.2, 0.60, 0.12, 0.024, 1.0"
1.5,1850,286.63,clay,,,"76334.8, 0.60, 0.12, 0.024, 1.0"
1.5,1850,282.66,sand,"1850.0, 147808849.9, 320252508.0, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,1850,288.56,sand,"1850.0, 154043716.2, 333761385.0, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,1850,292.3,sand,"1850.0, 158062686.5, 342469154.1, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,1850,276.38,sand,"1850.0, 141313923.1, 306180166.8, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,1850,288.56,sand,"1850.0, 154043716.2, 333761385.0, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,1850,290.45,sand,"1850.0, 156068224.6, 338147820.0, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,1850,288.56,sand,"1850.0, 154043716.2, 333761385.0, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,1850,297.65,sand,"1850.0, 163901716.6, 355120386.0, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,2000,315.17,sand,"2000.0, 198664257.8, 430439225.2, 40.0, 0.1, 101325.0, 0.5, 37.0",,
1.5,2000,315.17,sand,"2000.0, 198664257.8, 430439225.2, 40.0, 0.1, 101325.0, 0.5, 37.0",,
