thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
0.5,1700,188.72,silt,,"60545905.3, 605459.1, 0.2, 0.2",
2.5,1700,188.72,clay,,,"8628.4, 0.85, 0.18, 0.036, 1.0"
1.5,1850,211.4,clay,,,"22451.4, 0.60, 0.12, 0.024, 1.0"
1.5,1850,228.51,clay,,,"31432.0, 0.60, 0.12, 0.024, 1.0"
1.5,1850,234.04,clay,,,"40412.5, 0.60, 0.12, 0.024, 1.0"
1.0,1850,206.85,clay,,,"47896.3, 0.60, 0.12, 0.024, 1.0"
0.5,1850,206.85,silt,,"79155806.6, 791558.1, 0.2, 0.2",
1.5,1850,211.68,silt,,"82895581.4, 828955.8, 0.2, 0.2",
1.5,1850,214.78,silt,,"85341329.5, 853413.3, 0.2, 0.2",
1.5,1850,201.76,silt,,"75308130.6, 753081.3, 0.2, 0.2",
1.5,1700,192.62,silt,,"63074189.5, 630741.9, 0.2, 0.2",
1.5,1700,184.58,silt,,"57918619.9, 579186.2, 0.2, 0.2",
1.5,1700,190.68,silt,,"61810066.1, 618100.7, 0.2, 0.2",
1.5,1700,180.27,silt,,"55245363.9, 552453.6, 0.2, 0.2",
1.5,1700,184.58,silt,,"57918619.9, 579186.2, 0.2, 0.2",
1.5,1700,180.27,silt,,"55245363.9, 552453.6, 0.2, 0.2",
1.5,1700,175.72,silt,,"52491781.3, 524917.8, 0.2, 0.2",
1.5,1700,165.78,silt,,"46721114.3, 467211.1, 0.2, 0.2",
1.5,1700,180.27,silt,,"55245363.9, 552453.6, 0.2, 0.2",
1.5,1700,175.72,silt,,"52491781.3, 524917.8, 0.2, 0.2",
1.5,1700,188.7,silt,,"60533073.0, 605330.7, 0.2, 0.2",
1.5,1700,180.27,silt,,"55245363.9, 552453.6, 0.2, 0.2",
1.5,1700,165.78,silt,,"46721114.3, 467211.1, 0.2, 0.2",
1.5,1700,175.72,silt,,"52491781.3, 524917.8, 0.2, 0.2",
