thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
1.5,1850,259.77,sand,"1850.0, 124838837.9, 270484148.7, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.5,1850,271.94,sand,"1850.0, 136810022.7, 296421715.8, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,1850,242.48,sand,"1850.0, 108773618.2, 235676172.9, 32.0, 0.1, 101325.0, 0.5, 29.0",,
1.5,1850,228.51,sand,"1850.0, 96601117.2, 209302420.6, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.8,1850,276.38,silt,,"141313923.1, 1413139.2, 0.2, 0.2",
0.7,1850,276.38,sand,"1850.0, 141313923.1, 306180166.8, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.2,1700,196.39,sand,"1700.0, 65567354.6, 142062601.6, 32.0, 0.1, 101325.0, 0.5, 29.0",,
0.3,1700,196.39,silt,,"65567354.6, 655673.5, 0.2, 0.2",
1.5,2000,307.57,sand,"2000.0, 189198609.8, 409930321.2, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,2000,305.98,sand,"2000.0, 187247520.8, 405702961.7, 36.0, 0.1, 101325.0, 0.5, 33.0",,
1.5,2000,301.07,sand,"2000.0, 181286289.8, 392786961.2, 36.0, 0.1, 101325.0, 0.5, 33.0",,
11.5,1850,295.9,sand,"1850.0, 161980098.5, 350956880.1, 36.0, 0.1, 101325.0, 0.5, 33.0",,
