thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
1.5,1850,232.24,clay,,,"4490.3, 0.60, 0.12, 0.024, 1.0"
1.5,1850,234.04,clay,,,"13470.8, 0.60, 0.12, 0.024, 1.0"
1.5,1850,216.06,clay,,,"22451.4, 0.60, 0.12, 0.024, 1.0"
0.2,1850,206.4,clay,,,"27540.4, 0.60, 0.12, 0.024, 1.0"
0.8,1850,206.4,silt,,"78811776.0, 788117.8, 0.2, 0.2",
0.5,1850,206.4,clay,,,"34425.5, 0.60, 0.12, 0.024, 1.0"
1.5,1850,228.51,clay,,,"40412.5, 0.60, 0.12, 0.024, 1.0"
1.5,1850,230.4,clay,,,"49393.1, 0.60, 0.12, 0.024, 1.0"
1.5,1850,216.06,clay,,,"58373.7, 0.60, 0.12, 0.024, 1.0"
1.5,1850,228.51,clay,,,"67354.2, 0.60, 0.12, 0.024, 1.0"
1.5,1850,224.59,clay,,,"76334.8, 0.60, 0.12, 0.024, 1.0"
1.5,1850,232.24,clay,,,"85315.4, 0.60, 0.12, 0.024, 1.0"
3.0,1850,224.59,clay,,,"98786.2, 0.60, 0.12, 0.024, 1.0"
1.5,1850,235.8,clay,,,"112257.1, 0.60, 0.12, 0.024, 1.0"
1.5,1850,234.04,clay,,,"121237.6, 0.60, 0.12, 0.024, 1.0"
1.5,1850,237.53,clay,,,"130218.2, 0.60, 0.12, 0.024, 1.0"
1.5,1850,234.04,clay,,,"139198.7, 0.60, 0.12, 0.024, 1.0"
1.5,1850,239.21,clay,,,"148179.3, 0.60, 0.12, 0.024, 1.0"
1.5,1850,240.86,clay,,,"157159.9, 0.60, 0.12, 0.024, 1.0"
1.5,1850,237.53,clay,,,"166140.4, 0.60, 0.12, 0.024, 1.0"
1.5,1850,235.8,clay,,,"175121.0, 0.60, 0.12, 0.024, 1.0"
1.5,1850,237.53,clay,,,"184101.6, 0.60, 0.12, 0.024, 1.0"
1.5,1850,234.04,clay,,,"193082.1, 0.60, 0.12, 0.024, 1.0"
2.0,1850,235.8,clay,,,"203559.5, 0.60, 0.12, 0.024, 1.0"
