thickness,mass_density,Vs,soil_type,pdmy_args,hyst_args,clay_args
1.5,1700,152.57,sand,"1700.0, 39571928.3, 85739178.0, 28.0, 0.1, 101325.0, 0.5, 25.0",,
1.5,1550,123.68,silt,,"23709950.7, 237099.5, 0.2, 0.2",
1.5,1550,99.14,silt,,"15234546.4, 152345.5, 0.2, 0.2",
1.5,1550,123.68,silt,,"23709950.7, 237099.5, 0.2, 0.2",
1.5,1550,112.83,silt,,"19732443.8, 197324.4, 0.2, 0.2",
1.5,1550,123.68,silt,,"23709950.7, 237099.5, 0.2, 0.2",
